"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"8248348","25006722514010021000000000U9","TAQUERIA EL JOHNY",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","PROLONGACION","ALVARO OBREGON","PRIVADA","POPOCATEPETL","PRIVADA","IZTACCIHUATL","AVENIDA","AVENIDA DE LOS APALACHES",,"SN",,,,,"FRACCIONAMIENTO","VILLA RESIDENCIAL BONITA",,,,"80199","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5274","013","6672766677",,,"Semifijo","24.75090882","-107.38432754","2019-11"
"3812074","25006722514005401000000000U0","TAQUERÍA EL JÓVEN",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","EMILE BERLINER","CALZADA","CALZADA DEL ECUADOR","CALLE","ANTARTIDA","AVENIDA","LOS PORTALES",,"SN",,,,,"FRACCIONAMIENTO","FRACC VILLA FONTANA",,,,"80029","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5556","005",,,,"Fijo","24.8376433","-107.42309393","2014-12"
"3816258","25006722514006461000000000U3","TAQUERIA EL KALY",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","JAIME TORRES BODET","CALLE","ALBA DE ACOSTA","BOULEVARD","FRANCISCO I. MADERO","AVENIDA","CECILIA ZADI",,"SN",,,,,"COLONIA","MIGUEL HIDALGO",,,,"80090","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3456","018","6671498401",,,"Fijo","24.80137619","-107.36918404","2014-12"
"3810909","25006722514004502001000000U6","TAQUERIA EL LOBO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","OBRERO MUNDIAL","ANDADOR","NINGUNO","CALLE","MARTIRES DEL RIO BLANCO","BOULEVARD","OBRERO MUNDIAL","3132",,,,,"D","COLONIA","INFONAVIT HUMAYA",,,,"80020","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4007","024",,,,"Fijo","24.82237615","-107.41809504","2014-12"
"3809113","25006722512000351010000000U6","TAQUERIA EL MANGLAR",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","BOULEVARD DE LAS TORRES","CALLE","CALLE AGRAPANDO","CALLE","CALLE TORRES GEMELAS","PRIVADA","PRIVADA SEGUNDA","3762",,,,,,"FRACCIONAMIENTO","TERRANOVA",,,,"80143","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6412","028","6672771048",,,"Fijo","24.77080206","-107.45552969","2014-12"
"3790072","25006722212006681000000000U7","TAQUERIA EL MANGO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","MIGUEL HIDALGO Y COSTILLA","CALLEJON","NINGUNO","CALLE","EPIGMENIO GIL DOBLADO GONZALEZ","CALLE","MIGUEL HIDALGO Y COSTILLA","2192","B",,,"0",,"COLONIA","MIGUEL HIDALGO",,,,"80090","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0184","065",,,,"Fijo","24.80647542","-107.36240979","2010-07"
"3846131","25006722212003491000000000U4","TAQUERIA EL MILPEÑO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","MINERAL DE FRESNILLO","AVENIDA","PRESIDENTE GUSTAVO DIAZ ORDAZ","AVENIDA","21 DE MARZO","CALLE","MINERAL DEL ROSARIO","1973",,,,,,"COLONIA","LA COSTERA",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4280","008",,,,"Fijo","24.75403552","-107.37409737","2010-07"
"8235698","25006722514009461000000000U0","TAQUERIA EL MOCHO TRIPA PANZA Y BUCHE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","21 DE MARZO","CALLE","PRESIDENTE ABELARDO L. RODRIGUEZ","CALLE","PRESIDENTE JUAN N. MENDEZ","AVENIDA","PRESIDENTE ADOLFO RUIZ CORTINES","77",,,,,,"COLONIA","LAZARO CARDENAS",,,,"80290","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3761","003","6675037286",,,"Fijo","24.77588864","-107.37751809","2019-11"
"3839301","25006722212004951000000000U6","TAQUERIA EL MONCHO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","21 DE MARZO","CALLE","PRESIDENTE ABELARDO L. RODRIGUEZ","CALLE","PRESIDENTE JUAN N. MENDEZ","AVENIDA","PRESIDENTE ADOLFO RUIZ CORTINES","77",,,,,,"COLONIA","LAZARO CARDENAS",,,,"80290","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3761","003","6671018489",,,"Semifijo","24.77584489","-107.37751191","2010-07"
"3812199","25006722514000831000000000U3","TAQUERÍA EL MORRO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","SANTA FE","CALLE","SANTA CATARINA","AVENIDA","SANTA SILVIA","BOULEVARD","CONSTELACIONES","4108","A",,,,,"COLONIA","SANTA FE",,,,"80029","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","615A","029",,,,"Fijo","24.8446334","-107.41927234","2014-12"
"7388730","25006722514011091000000000U1","TAQUERIA EL NENE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","NINGUNO","CALLE","NINGUNO","BOULEVARD","FRANCISCO I. MADERO","AVENIDA","SEGUNDA","0","SN",,,"0",,"COLONIA","CONSTITUCION CROC",,,,"80240","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5537","026",,,,"Semifijo","24.80245418","-107.35413189","2019-11"
"3808203","25006722514002261000000000U1","TAQUERIA EL NETON",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","AVENIDA DEL ROSAL","CALLE","ALAMEDA","CALLE","CAMELIAS","AVENIDA","DALIAS",,"SN",,,,,"COLONIA","AGUARUTO CENTRO",,,,"80308","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","2316","012",,,,"Fijo","24.77862795","-107.50796857","2014-12"
"7390061","25006722514011442000000000U6","TAQUERIA EL ÑUÑIN",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","BOULEVARD","LICENCIADO JOSE VASCONCELOS","CALLE","JUAN RULFO","AVENIDA","FRANCISCO LABASTIDA OCHOA","CALLE","JUAN RUIZ DE ALARCÓN","5613",,,,"1",,"COLONIA","7 GOTAS",,,,"80247","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5503","032",,,,"Fijo","24.79436625","-107.34946464","2019-11"
"8048859","25006722514011921000000000U9","TAQUERIA EL ORIGINAL",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","UNIVERSITARIOS","AVENIDA","IGNACIO LOPEZ RAYON","AVENIDA","ÁLVARO OBREGON","CALLE","ARQUITECTOS","34","B",,,,,"COLONIA","TIERRA BLANCA",,,,"80030","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","1568","007",,,,"Fijo","24.83297083","-107.39546706","2019-11"
"7388684","25006722514011051000000000U5","TAQUERIA EL PAJARRACO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","SEGUNDA","CALLE","BALTAZAR DE OBREGON","CALLE","BALTAZAR DE OBREGON","AVENIDA","SEGUNDA","0","SN",,,"0",,"COLONIA","SAN JUAN",,,,"80309","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5537","025",,,,"Semifijo","24.80231524","-107.3551598","2019-11"
"8814940","25006722514010311000000000U4","TAQUERIA EL PANTERA",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","ALVARO OBREGON","CALLE","PROFESORA JOSEFINA CHANG","CALLE","PROFESORA HORTENSIA CABADA","AVENIDA","REY MELCHOR","3430","A",,,"0",,"COLONIA","6 DE ENERO",,,,"80010","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3278","026","6674665552",,,"Fijo","24.84369544","-107.39417336","2019-11"
"3822144","25006722514006191000000000U6","TAQUERÍA EL PAPAS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","GENERAL BENJAMIN HILL","CALLE","GUILLERMO NELSON","CALLE","MATEO ROCHA","PRIVADA","LOMAS",,"SN",,,,,"FRACCIONAMIENTO","PASEO LOS ARCOS",,,,"80180","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","412A","028","6671070797",,,"Semifijo","24.76366456","-107.43166704","2014-12"
"3852824","25006722514000851000000000U1","TAQUERIA EL PARIENTE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","NINGUNO","BOULEVARD","JOSE LIMON","BOULEVARD","DOCTOR ENRIQUE CABRERA","CALLE","DEPORTIVA",,"SN",,,,,"COLONIA","INFONAVIT HUMAYA",,,,"80020","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4007","001",,,,"Fijo","24.81863548","-107.41779982","2010-07"
"8247972","25006722514009961000000000U9","TAQUERIA EL PARIENTE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","PASEO DE LOS ANDES","AVENIDA","APALACHES","CERRADA","MONTE CAMERUN","CERRADA","TANCÍTARO OESTE",,"SN",,,,,"FRACCIONAMIENTO","VILLA BONITA",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5274","009","6671177528",,,"Fijo","24.75200847","-107.38662005","2019-11"
"3819211","25006722514005331000000000U9","TAQUERIA EL PARIENTE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","COMANDANTE GREGORIO SAAVEDRA","CALZADA","HEROICO COLEGIO MILITAR","AVENIDA","MARINA NACIONAL","CALLE","COMANDANTE FERNANDO RAMÍREZ","0","SN",,,"0",,"COLONIA","21 DE MARZO",,,,"80290","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3723","028","6677179392",,,"Semifijo","24.77651031","-107.36644159","2014-12"
"3819830","25006722514000311000000000U6","TAQUERIA EL PARIENTE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","GUILLERMO PRIETO","AVENIDA","21 DE MARZO","AVENIDA","PRESIDENTE GUSTAVO DIAZ ORDAZ","CALLE","PRESIDENTE MANUEL DE LA PEÑA","64",,,,,,"COLONIA","LAZARO CARDENAS",,,,"80290","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","1958","041",,,,"Fijo","24.76690517","-107.37517332","2014-12"
"3784619","25006722219002971000000000U1","TAQUERIA EL PARIENTE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","BAHIA DE OHUIRA","CALLE","RIO CHURUBUSCO","AVENIDA","GUADALUPE VICTORIA","AVENIDA","GUADALUPE VICTORIA","1234",,,,"0",,"COLONIA","LOS PINO",,,,"80128","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0324","055",,,,"Fijo","24.78649501","-107.40583132","2010-07"
"9028136","25006722514008901000000000U6","TAQUERIA EL PARIENTE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","12 DE OCTUBRE","AVENIDA","MEXICO 68","CALLE","CALLE DEL CANARIO","AVENIDA","21 DE MARZO",,"SN",,,,,"COLONIA","RAFAEL BUELNA",,,,"80260","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3530","045",,,,"Fijo","24.78350747","-107.37694647","2019-11"
"3788087","25006722212002101000000000U0","TAQUERIA EL PARIENTE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","FRANCISCO I. MADERO","AVENIDA","LICENCIADO FRANCISCO MEDINA","AVENIDA","FLORENTINO ARCINTEGA LEDEZMA","CALLE","ALBA DE ACOSTA",,"SN",,,,,"COLONIA","MIGUEL HIDALGO",,,,"80090","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3456","030","6671414173",,,"Semifijo","24.80392434","-107.374885","2010-07"
"3790952","25006722219011152000000000U7","TAQUERIA EL PARIENTE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","GENERAL EULOGIO PARRA","AVENIDA","CORONEL JOSE RENTERIA","AVENIDA","CORONEL JOAQUIN SANCHEZ","CALLE","GENERAL JOSÉ MARÍA YÁÑEZ","3522",,,,"0",,"COLONIA","21 DE MARZO",,,,"80280","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3511","036",,,,"Fijo","24.78513602","-107.35954949","2010-07"
"3790973","25006722110001183000000000U5","TAQUERIA EL PARIENTE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","AVENIDA","REVOLUCION","CALLE","LICENCIADO JESUS URETA","CALLE","EUTIMIO B. GOMEZ","AVENIDA","JUAN BAUTISTA ROJO",,"SN",,,,,"COLONIA","GUADALUPE VICTORIA",,,,"80240","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5452","013",,,,"Fijo","24.79825166","-107.36574869","2010-07"
"8853772","25006722514012021000000000U7","TAQUERIA EL PARIENTE DE GUAMUCHIL.",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","GENERAL GUADALUPE VICTORIA","BOULEVARD","EMILIANO ZAPATA","CALLE","GENERAL IGNACIO RAMIREZ","CALLE","RÍO GRIJALVA",,"SN",,,,,"COLONIA","JORGE ALMADA",,,,"80200","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4581","012",,,,"Semifijo","24.79712038","-107.4043799","2019-11"
"8557391","25006722514012961000000000U4","TAQUERIA EL PARIENTE FREDY",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","PROLONGACION","ALVARO OBREGON","CALLE","MINA ESCOBAL","CALLE","MINA SANTA CRUZ DE ALAYA","AVENIDA","BIENESTAR SOCIAL","2133","A",,,,,"COLONIA","HUIZACHES",,,,"80298","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3973","017","6672450232",,,"Fijo","24.75882617","-107.38721982","2019-11"
"7389800","25006722514011301000000000U4","TAQUERIA EL PARIENTON",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","CONVENCION DE APATZINGAN","AVENIDA","ANENECUILCO","AVENIDA","REVOLUCION","CALLE","REVOLUCIÓN DE AYUTLA",,"SN",,,,,"COLONIA","EMILIANO ZAPATA",,,,"80260","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","355A","017","6677676298",,,"Semifijo","24.78818485","-107.3660907","2019-11"
"3781442","25006722514002861000000000U8","TAQUERIA EL PELOCHAS",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","ADOLFO LOPEZ MATEOS","CALLE","MAZATLAN","CALLE","PUEBLA","AVENIDA","CANAL DE LA MANCHA","12061","A",,,,,"LOCALIDAD","AGUARUTO",,,,"80308","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","2301","013",,,,"Fijo","24.77963898","-107.5096319","2014-12"
"3811277","25006722514005282001000000U4","TAQUERIA EL PESCADITO","ALIMENTOS NUTRITIVOS DEL NOROESTE S DE RL DE CV","722514","Restaurantes con servicio de preparación de tacos y tortas","11 a 30 personas","BOULEVARD","ENRIQUE SANCHEZ ALONSO","AVENIDA","JOSEFA ORTIZ DE DOMINGUEZ","CALLE","PROFESOR JUAN MACEDO LOPEZ","PRIVADA","JOAQUÍN REDO",,"SN",,,,,"COLONIA","DESARROLLO URBANO TRES RIOS",,,,"80030","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0108","005","6677152717",,,"Fijo","24.81991725","-107.40079783","2014-12"
"3834461","25006722514001811000000000U4","TAQUERIA EL PINA 13",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","MANUEL ESTRADA","CALLE","LICENCIADO MARIANO AZUELA","CALLE","JUAN RUIZ DE ALARCON","AVENIDA","FRAY BERNARDO DE BALBUENA","3706",,,,,,"COLONIA","GUADALUPE VICTORIA",,,,"80240","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5607","024","6671048698",,,"Semifijo","24.79429628","-107.35839181","2014-12"
"3808939","25006722212005731000000000U1","TAQUERIA EL PIPIRI",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALZADA","AEROPUERTO","AVENIDA","ADOLFO RUIZ CORTINES","CALLE","JOSE JOAQUIN PESADO","CALLE","DAVID ALFARO SIQUEIROS","0","SN",,,"0",,"COLONIA","AEROPUERTO",,,,"80130","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4045","001","6677175076",,,"Semifijo","24.77517772","-107.46882045","2010-07"
"3821223","25006722514001121000000000U8","TAQUERIA EL PORTESUELO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","GENERAL BENJAMIN HILL","CALLE","LICENCIADO ROSENDO RODRIGUEZ","CALLE","CRUZ GALVEZ","AVENIDA","GENERAL MACARIO GAXIOLA","4396","1",,,"0",,"COLONIA","RUIZ CORTINEZ",,,,"80194","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","2000","029",,,,"Fijo","24.75875298","-107.42925405","2014-12"
"3776970","25006722219002131001000000U2","TAQUERIA EL PRIMO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","11 a 30 personas","AVENIDA","MILENIUM","BOULEVARD","MILENIUM","BOULEVARD","ROLANDO ARJONA AMABILIS","BOULEVARD","PEDRO INFANTE CRUZ",,"SN","CENTRAL CAMIONERA","4","7",,"FRACCIONAMIENTO","LOS ALAMOS","CENTRAL CAMIONERA","CENTRAL INTERNACIONAL DE AUTOBUSES","2A","80106","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4882","008","6672346795",,,"Fijo","24.79876032","-107.4341337","2010-07"
"7360713","25006722514009132000000000U7","TAQUERIA EL PRIMO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","CALLE","RAFAEL BUELNA TENORIO","AVENIDA","GENERAL NICOLAS BRAVO","AVENIDA","GENERAL GUADALUPE VICTORIA","BOULEVARD","NIÑOS HÉROES","613",,,,"0",,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0108","003","6671617023",,,"Fijo","24.80908357","-107.40471252","2019-11"
"3786355","25006722212007851000000000U5","TAQUERÍA EL PROFE YHI",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","GENERAL BENJAMIN HILL","CALLE","GENERAL RODOLFO FIERRO","CALLE","GENERAL MAXIMILIANO GAMEZ","CALLE","PRADERAS","0","SN",,,"0",,"FRACCIONAMIENTO","JARDINES DEL VALLE",,,,"80194","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","2000","019","6671780085",,,"Fijo","24.75983885","-107.43001603","2010-07"
"3810510","25006722514002911000000000U1","TAQUERIA EL PUENTE",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","GERANIO","AVENIDA","GIRASOL","AVENIDA","AVENIDA DE LA ALEGRIA","CALLE","AMAPOLA","3430",,,,,,"COLONIA","JUNTAS DE HUMAYA",,,,"80050","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5518","016",,,,"Fijo","24.80802749","-107.42883066","2014-12"
"3786038","25006722211000031000000000U3","TAQUERIA EL ROBERT",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","CONSTITUYENTE FRANCISCO JOSE MUGICA","CALLE","CONSTITUYENTE ALBERTO TERRONES BENITEZ","CALLE","CONSTITUYENTE HERMINIO PEREZ ABREU","CALLE","CONSTITUYENTE HERMINIO PÉREZ ABREU","2046",,,,,,"COLONIA","AQUILES SERDAN",,,,"80190","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3757","025",,,,"Fijo","24.76790937","-107.41004471","2010-07"
"8262692","25006722514010122000000000U5","TAQUERIA EL SHOLO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","CALZADA","CALZADA DE LAS TORRES","AVENIDA","AVENIDA DE LA PRADERA","BOULEVARD","EJERCITO DE OCCIDENTE","CALLE","CALLE DEL MÉDANO","2590",,,,,,"FRACCIONAMIENTO","PRADOS DEL SOL",,,,"80197","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6516","034",,,,"Fijo","24.75407566","-107.41561215","2019-11"
"3836040","25006722219004601000000000U2","TAQUERIA EL SI HAY",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALLE","FRANCISCO ZARCO","AVENIDA","IGNACIO ALDAMA","AVENIDA","JESUS G. ANDRADE","CALLE","CONSTITUCIÓN","0","SN",,,"0",,"COLONIA","MIGUEL ALEMAN",,,,"80200","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0220","009","6677494537",,,"Fijo","24.79765287","-107.39089222","2010-07"
"3845899","25006722212009471001000000U0","TAQUERIA EL SURTIDO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","6 a 10 personas","AVENIDA","PATRIA","CALLE","PRESIDENTE ROMULO DIAZ DE LA VEGA","CALLE","PRESIDENTE MANUEL MARIA LOMBARDINI","AVENIDA","GENERAL MANUEL ÁVILA CAMACHO","2176",,,,"0",,"COLONIA","LAZARO CARDENAS",,,,"80290","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3795","015",,,,"Fijo","24.77099516","-107.37230126","2010-07"
"3847689","25006722212006291000000000U5","TAQUERIA EL TAVIO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","ALVARO OBREGON","CALLE","PRIMERA SUR","CALLE","SEGUNDA SUR","CALLE","SEGUNDA SUR",,"SN",,,,,"COLONIA","LOMA DE RODRIGUERA",,,,"80319","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3047","014",,,,"Fijo","24.87015476","-107.39340447","2010-07"
"3820837","25006722514005671000000000U8","TAQUERÍA EL TAVO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","AVENIDA","CONSTITUYENTE ANTONIO ANCONA","AVENIDA","CONSTITUYENTE CANDIDO AGUILAR","AVENIDA","CONSTITUYENTE FRANCISCO JOSE MUGICA","AVENIDA","CONSTITUYENTE ENRIQUE COLUNGA","1980","B",,,,,"COLONIA","GUSTAVO DIAZ ORDAZ",,,,"80180","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3634","005","6672686152",,,"Fijo","24.77495843","-107.41843028","2014-12"
"8557224","25006722514012901000000000U0","TAQUERIA EL TIO JULIO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","FRANCISCO I. MADERO","AVENIDA","PRIMERA","CALLE","EL CAPULE","CALLE","TERCERA",,"SN",,,,,"COLONIA","AMPLIACION EL BARRIO",,,,"80080","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6319","019",,,,"Semifijo","24.80541542","-107.33413488","2019-11"
"7389995","25006722514011411000000000U1","TAQUERIA EL TOÑITO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","BOULEVARD","LICENCIADO JOSE VASCONCELOS","AVENIDA","JUAN EULOGIO GUERRA","CALLE","JUAN RULFO","CALLE","JUAN RUIZ DE ALARCÓN","4309",,,,,,"COLONIA","LA AMISTAD",,,,"80249","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5490","021","6674570855",,,"Fijo","24.79408076","-107.3518253","2019-11"
"3821281","25006722514001201000000000U8","TAQUERIA EL TOÑO",,"722514","Restaurantes con servicio de preparación de tacos y tortas","0 a 5 personas","CALZADA","CALZADA DE LAS TORRES","AVENIDA","GENERAL CRUZ MEDINA","AVENIDA","CONSTITUYENTE HILARIO MEDINA","CALLE","MARIANO AZUELA","3026",,,,"0",,"FRACCIONAMIENTO","ANTONIO NAKAYAMA",,,,"80194","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4774","009",,,,"Fijo","24.75373571","-107.42239181","2014-12"
